Point ID,alphat,arc_length,epsilon,k,nut,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
413,0,0.09912,1231.37,0.730958,0,1.33583,1.33583,0.09912,0,0.001,0.099125,322.411,0,0,0,0,1
414,0,0.09936,1230.39,0.729923,0,1.33419,1.33419,0.09936,0,0.001,0.099365,322.467,0,0,0,0,1
415,0,0.0996,1229.42,0.728905,0,1.33254,1.33254,0.0996,0,0.001,0.099605,322.523,0,0,0,0,1
416,0,0.09984,1228.46,0.727886,0,1.33089,1.33089,0.09984,0,0.001,0.099845,322.579,0,0,0,0,1
417,0,0.10008,1227.49,0.726868,0,1.32924,1.32924,0.10008,0,0.001,0.100085,322.635,0,0,0,0,1
418,0,0.10032,1226.53,0.72585,0,1.32759,1.32759,0.10032,0,0.001,0.100325,322.691,0,0,0,0,1
419,0,0.10056,1225.58,0.724853,0,1.32592,1.32592,0.10056,0,0.001,0.100565,322.747,0,0,0,0,1
420,0,0.1008,1224.63,0.72386,0,1.32425,1.32425,0.1008,0,0.001,0.100805,322.802,0,0,0,0,1
421,0,0.10104,1223.69,0.722868,0,1.32257,1.32257,0.10104,0,0.001,0.101045,322.858,0,0,0,0,1
422,0,0.10128,1222.75,0.721875,0,1.3209,1.3209,0.10128,0,0.001,0.101285,322.914,0,0,0,0,1
423,0,0.10152,1221.81,0.72089,0,1.31922,1.31922,0.10152,0,0.001,0.101525,322.969,0,0,0,0,1
424,0,0.10176,1220.89,0.719923,0,1.31753,1.31753,0.10176,0,0.001,0.101765,323.024,0,0,0,0,1
425,0,0.102,1219.97,0.718956,0,1.31583,1.31583,0.102,0,0.001,0.102005,323.079,0,0,0,0,1
426,0,0.10224,1219.04,0.717989,0,1.31414,1.31414,0.10224,0,0.001,0.102245,323.135,0,0,0,0,1
427,0,0.10248,1218.12,0.717022,0,1.31245,1.31245,0.10248,0,0.001,0.102485,323.19,0,0,0,0,1
428,0,0.10272,1217.22,0.716073,0,1.31074,1.31074,0.10272,0,0.001,0.102725,323.245,0,0,0,0,1
429,0,0.10296,1216.32,0.715131,0,1.30902,1.30902,0.10296,0,0.001,0.102965,323.3,0,0,0,0,1
430,0,0.1032,1215.42,0.714189,0,1.3073,1.3073,0.1032,0,0.001,0.103205,323.355,0,0,0,0,1
431,0,0.10344,1214.52,0.713248,0,1.30559,1.30559,0.10344,0,0.001,0.103445,323.41,0,0,0,0,1
432,0,0.10368,1213.62,0.71231,0,1.30387,1.30387,0.10368,0,0.001,0.103685,323.465,0,0,0,0,1
433,0,0.10392,1212.74,0.711393,0,1.30213,1.30213,0.10392,0,0.001,0.103925,323.52,0,0,0,0,1
434,0,0.10416,1211.86,0.710476,0,1.3004,1.3004,0.10416,0,0.001,0.104165,323.575,0,0,0,0,1
435,0,0.1044,1210.98,0.709559,0,1.29866,1.29866,0.1044,0,0.001,0.104405,323.63,0,0,0,0,1
436,0,0.10464,1210.1,0.708642,0,1.29692,1.29692,0.10464,0,0.001,0.104645,323.685,0,0,0,0,1
437,0,0.10488,1209.24,0.707739,0,1.29517,1.29517,0.10488,0,0.001,0.104885,323.739,0,0,0,0,1
438,0,0.10512,1208.38,0.706846,0,1.29341,1.29341,0.10512,0,0.001,0.105125,323.794,0,0,0,0,1
439,0,0.10536,1207.52,0.705953,0,1.29166,1.29166,0.10536,0,0.001,0.105365,323.849,0,0,0,0,1
440,0,0.1056,1206.67,0.705059,0,1.2899,1.2899,0.1056,0,0.001,0.105605,323.904,0,0,0,0,1
441,0,0.10584,1205.81,0.704168,0,1.28814,1.28814,0.10584,0,0.001,0.105845,323.958,0,0,0,0,1
442,0,0.10608,1204.97,0.703298,0,1.28636,1.28636,0.10608,0,0.001,0.106085,324.013,0,0,0,0,1
443,0,0.10632,1204.13,0.702427,0,1.28458,1.28458,0.10632,0,0.001,0.106325,324.068,0,0,0,0,1
444,0,0.10656,1203.3,0.701557,0,1.2828,1.2828,0.10656,0,0.001,0.106565,324.122,0,0,0,0,1
445,0,0.1068,1202.46,0.700687,0,1.28102,1.28102,0.1068,0,0.001,0.106805,324.177,0,0,0,0,1
446,0,0.10704,1201.63,0.699828,0,1.27923,1.27923,0.10704,0,0.001,0.107045,324.231,0,0,0,0,1
447,0,0.10728,1200.82,0.69898,0,1.27743,1.27743,0.10728,0,0.001,0.107285,324.285,0,0,0,0,1
448,0,0.10752,1200,0.698132,0,1.27563,1.27563,0.10752,0,0.001,0.107525,324.34,0,0,0,0,1
449,0,0.10776,1199.18,0.697284,0,1.27383,1.27383,0.10776,0,0.001,0.107765,324.394,0,0,0,0,1
450,0,0.108,1198.36,0.696435,0,1.27204,1.27204,0.108,0,0.001,0.108005,324.448,0,0,0,0,1
451,0,0.10824,1197.56,0.695608,0,1.27021,1.27021,0.10824,0,0.001,0.108245,324.503,0,0,0,0,1
452,0,0.10848,1196.76,0.694781,0,1.26839,1.26839,0.10848,0,0.001,0.108485,324.557,0,0,0,0,1
453,0,0.10872,1195.96,0.693953,0,1.26657,1.26657,0.10872,0,0.001,0.108725,324.611,0,0,0,0,1
454,0,0.10896,1195.16,0.693126,0,1.26475,1.26475,0.10896,0,0.001,0.108965,324.665,0,0,0,0,1
455,0,0.1092,1194.37,0.692307,0,1.26292,1.26292,0.1092,0,0.001,0.109205,324.72,0,0,0,0,1
456,0,0.10944,1193.59,0.691499,0,1.26108,1.26108,0.10944,0,0.001,0.109445,324.774,0,0,0,0,1
457,0,0.10968,1192.8,0.690691,0,1.25924,1.25924,0.10968,0,0.001,0.109685,324.828,0,0,0,0,1
458,0,0.10992,1192.02,0.689883,0,1.2574,1.2574,0.10992,0,0.001,0.109925,324.882,0,0,0,0,1
459,0,0.11016,1191.24,0.689075,0,1.25556,1.25556,0.11016,0,0.001,0.110165,324.936,0,0,0,0,1
460,0,0.1104,1190.47,0.688284,0,1.2537,1.2537,0.1104,0,0.001,0.110405,324.989,0,0,0,0,1
461,0,0.11064,1189.7,0.687494,0,1.25184,1.25184,0.11064,0,0.001,0.110645,325.043,0,0,0,0,1
462,0,0.11088,1188.93,0.686704,0,1.24998,1.24998,0.11088,0,0.001,0.110885,325.097,0,0,0,0,1
463,0,0.11112,1188.16,0.685914,0,1.24812,1.24812,0.11112,0,0.001,0.111125,325.151,0,0,0,0,1
464,0,0.11136,1187.4,0.68513,0,1.24626,1.24626,0.11136,0,0.001,0.111364,325.204,0,0,0,0,1
465,0,0.1116,1186.65,0.684357,0,1.24438,1.24438,0.1116,0,0.001,0.111604,325.258,0,0,0,0,1
466,0,0.11184,1185.9,0.683584,0,1.2425,1.2425,0.11184,0,0.001,0.111844,325.312,0,0,0,0,1
467,0,0.11208,1185.14,0.68281,0,1.24062,1.24062,0.11208,0,0.001,0.112084,325.365,0,0,0,0,1
468,0,0.11232,1184.39,0.682037,0,1.23874,1.23874,0.11232,0,0.001,0.112324,325.419,0,0,0,0,1
469,0,0.11256,1183.65,0.681276,0,1.23685,1.23685,0.11256,0,0.001,0.112564,325.472,0,0,0,0,1
470,0,0.1128,1182.91,0.680519,0,1.23495,1.23495,0.1128,0,0.001,0.112804,325.525,0,0,0,0,1
471,0,0.11304,1182.17,0.679761,0,1.23305,1.23305,0.11304,0,0.001,0.113044,325.579,0,0,0,0,1
472,0,0.11328,1181.43,0.679003,0,1.23115,1.23115,0.11328,0,0.001,0.113284,325.632,0,0,0,0,1
473,0,0.11352,1180.7,0.678249,0,1.22925,1.22925,0.11352,0,0.001,0.113524,325.686,0,0,0,0,1
474,0,0.11376,1179.97,0.677505,0,1.22734,1.22734,0.11376,0,0.001,0.113764,325.739,0,0,0,0,1
475,0,0.114,1179.24,0.676761,0,1.22542,1.22542,0.114,0,0.001,0.114004,325.792,0,0,0,0,1
476,0,0.11424,1178.52,0.676018,0,1.2235,1.2235,0.11424,0,0.001,0.114244,325.845,0,0,0,0,1
477,0,0.11448,1177.79,0.675274,0,1.22159,1.22159,0.11448,0,0.001,0.114484,325.898,0,0,0,0,1
478,0,0.11472,1177.07,0.67454,0,1.21966,1.21966,0.11472,0,0.001,0.114724,325.952,0,0,0,0,1
479,0,0.11496,1176.35,0.673809,0,1.21773,1.21773,0.11496,0,0.001,0.114964,326.005,0,0,0,0,1
480,0,0.1152,1175.64,0.673079,0,1.21579,1.21579,0.1152,0,0.001,0.115204,326.058,0,0,0,0,1
481,0,0.11544,1174.92,0.672348,0,1.21386,1.21386,0.11544,0,0.001,0.115444,326.111,0,0,0,0,1
482,0,0.11568,1174.21,0.67162,0,1.21193,1.21193,0.11568,0,0.001,0.115684,326.164,0,0,0,0,1
483,0,0.11592,1173.5,0.670902,0,1.20998,1.20998,0.11592,0,0.001,0.115924,326.216,0,0,0,0,1
484,0,0.11616,1172.8,0.670184,0,1.20803,1.20803,0.11616,0,0.001,0.116164,326.269,0,0,0,0,1
485,0,0.1164,1172.09,0.669466,0,1.20608,1.20608,0.1164,0,0.001,0.116404,326.322,0,0,0,0,1
486,0,0.11664,1171.39,0.668748,0,1.20414,1.20414,0.11664,0,0.001,0.116644,326.374,0,0,0,0,1
487,0,0.11688,1170.69,0.668037,0,1.20218,1.20218,0.11688,0,0.001,0.116884,326.427,0,0,0,0,1
488,0,0.11712,1169.99,0.667331,0,1.20022,1.20022,0.11712,0,0.001,0.117124,326.479,0,0,0,0,1
489,0,0.11736,1169.3,0.666625,0,1.19826,1.19826,0.11736,0,0.001,0.117364,326.532,0,0,0,0,1
490,0,0.1176,1168.61,0.665919,0,1.1963,1.1963,0.1176,0,0.001,0.117604,326.584,0,0,0,0,1
491,0,0.11784,1167.91,0.665213,0,1.19434,1.19434,0.11784,0,0.001,0.117844,326.636,0,0,0,0,1
492,0,0.11808,1167.23,0.664519,0,1.19237,1.19237,0.11808,0,0.001,0.118084,326.688,0,0,0,0,1
493,0,0.11832,1166.54,0.663824,0,1.19039,1.19039,0.11832,0,0.001,0.118324,326.74,0,0,0,0,1
494,0,0.11856,1165.86,0.663129,0,1.18842,1.18842,0.11856,0,0.001,0.118564,326.792,0,0,0,0,1
495,0,0.1188,1165.18,0.662435,0,1.18645,1.18645,0.1188,0,0.001,0.118804,326.844,0,0,0,0,1
496,0,0.11904,1164.5,0.661746,0,1.18447,1.18447,0.11904,0,0.001,0.119044,326.896,0,0,0,0,1
497,0,0.11928,1163.82,0.661063,0,1.18248,1.18248,0.11928,0,0.001,0.119284,326.948,0,0,0,0,1
498,0,0.11952,1163.15,0.660379,0,1.1805,1.1805,0.11952,0,0.001,0.119524,327,0,0,0,0,1
499,0,0.11976,1162.47,0.659696,0,1.17851,1.17851,0.11976,0,0.001,0.119764,327.052,0,0,0,0,1
500,0,0.12,1161.8,0.659012,0,1.17652,1.17652,0.12,0,0.001,0.120004,327.104,0,0,0,0,1
501,0,0.12024,1161.13,0.65834,0,1.17453,1.17453,0.12024,0,0.001,0.120244,327.155,0,0,0,0,1
502,0,0.12048,1160.47,0.657668,0,1.17253,1.17253,0.12048,0,0.001,0.120484,327.206,0,0,0,0,1
503,0,0.12072,1159.8,0.656996,0,1.17054,1.17054,0.12072,0,0.001,0.120724,327.258,0,0,0,0,1
504,0,0.12096,1159.14,0.656323,0,1.16854,1.16854,0.12096,0,0.001,0.120964,327.309,0,0,0,0,1
505,0,0.1212,1158.48,0.655656,0,1.16654,1.16654,0.1212,0,0.001,0.121204,327.361,0,0,0,0,1
506,0,0.12144,1157.82,0.654995,0,1.16453,1.16453,0.12144,0,0.001,0.121444,327.412,0,0,0,0,1
507,0,0.12168,1157.17,0.654334,0,1.16253,1.16253,0.12168,0,0.001,0.121684,327.463,0,0,0,0,1
508,0,0.12192,1156.51,0.653672,0,1.16052,1.16052,0.12192,0,0.001,0.121924,327.514,0,0,0,0,1
509,0,0.12216,1155.85,0.653011,0,1.15851,1.15851,0.12216,0,0.001,0.122164,327.565,0,0,0,0,1
510,0,0.1224,1155.21,0.65236,0,1.1565,1.1565,0.1224,0,0.001,0.122404,327.616,0,0,0,0,1
511,0,0.12264,1154.56,0.65171,0,1.15448,1.15448,0.12264,0,0.001,0.122644,327.667,0,0,0,0,1
512,0,0.12288,1153.92,0.65106,0,1.15247,1.15247,0.12288,0,0.001,0.122884,327.718,0,0,0,0,1
513,0,0.12312,1153.27,0.650409,0,1.15045,1.15045,0.12312,0,0.001,0.123124,327.769,0,0,0,0,1
514,0,0.12336,1152.63,0.649763,0,1.14843,1.14843,0.12336,0,0.001,0.123364,327.819,0,0,0,0,1
515,0,0.1236,1151.99,0.649124,0,1.14641,1.14641,0.1236,0,0.001,0.123604,327.87,0,0,0,0,1
516,0,0.12384,1151.35,0.648484,0,1.14439,1.14439,0.12384,0,0.001,0.123844,327.92,0,0,0,0,1
517,0,0.12408,1150.72,0.647845,0,1.14236,1.14236,0.12408,0,0.001,0.124084,327.971,0,0,0,0,1
518,0,0.12432,1150.08,0.647206,0,1.14034,1.14034,0.12432,0,0.001,0.124324,328.021,0,0,0,0,1
519,0,0.12456,1149.45,0.646575,0,1.13831,1.13831,0.12456,0,0.001,0.124564,328.072,0,0,0,0,1
520,0,0.1248,1148.83,0.645947,0,1.13628,1.13628,0.1248,0,0.001,0.124804,328.122,0,0,0,0,1
521,0,0.12504,1148.2,0.645318,0,1.13424,1.13424,0.12504,0,0.001,0.125044,328.172,0,0,0,0,1
522,0,0.12528,1147.58,0.64469,0,1.13221,1.13221,0.12528,0,0.001,0.125284,328.222,0,0,0,0,1
523,0,0.12552,1146.95,0.644065,0,1.13018,1.13018,0.12552,0,0.001,0.125524,328.272,0,0,0,0,1
524,0,0.12576,1146.33,0.643447,0,1.12814,1.12814,0.12576,0,0.001,0.125764,328.322,0,0,0,0,1
525,0,0.126,1145.72,0.642829,0,1.1261,1.1261,0.126,0,0.001,0.126004,328.372,0,0,0,0,1
526,0,0.12624,1145.1,0.642211,0,1.12406,1.12406,0.12624,0,0.001,0.126244,328.422,0,0,0,0,1
527,0,0.12648,1144.48,0.641594,0,1.12202,1.12202,0.12648,0,0.001,0.126484,328.471,0,0,0,0,1
528,0,0.12672,1143.87,0.640983,0,1.11998,1.11998,0.12672,0,0.001,0.126724,328.521,0,0,0,0,1
529,0,0.12696,1143.26,0.640376,0,1.11793,1.11793,0.12696,0,0.001,0.126964,328.57,0,0,0,0,1
530,0,0.1272,1142.66,0.639769,0,1.11588,1.11588,0.1272,0,0.001,0.127204,328.62,0,0,0,0,1
531,0,0.12744,1142.05,0.639161,0,1.11383,1.11383,0.12744,0,0.001,0.127444,328.669,0,0,0,0,1
532,0,0.12768,1141.44,0.638556,0,1.11178,1.11178,0.12768,0,0.001,0.127684,328.719,0,0,0,0,1
533,0,0.12792,1140.84,0.637959,0,1.10973,1.10973,0.12792,0,0.001,0.127924,328.768,0,0,0,0,1
534,0,0.12816,1140.24,0.637362,0,1.10767,1.10767,0.12816,0,0.001,0.128164,328.817,0,0,0,0,1
535,0,0.1284,1139.65,0.636764,0,1.10562,1.10562,0.1284,0,0.001,0.128404,328.866,0,0,0,0,1
536,0,0.12864,1139.05,0.636167,0,1.10356,1.10356,0.12864,0,0.001,0.128644,328.916,0,0,0,0,1
537,0,0.12888,1138.45,0.635576,0,1.1015,1.1015,0.12888,0,0.001,0.128884,328.965,0,0,0,0,1
538,0,0.12912,1137.87,0.634989,0,1.09944,1.09944,0.12912,0,0.001,0.129124,329.013,0,0,0,0,1
539,0,0.12936,1137.28,0.634401,0,1.09738,1.09738,0.12936,0,0.001,0.129364,329.062,0,0,0,0,1
540,0,0.1296,1136.69,0.633814,0,1.09531,1.09531,0.1296,0,0.001,0.129604,329.111,0,0,0,0,1
541,0,0.12984,1136.1,0.633227,0,1.09325,1.09325,0.12984,0,0.001,0.129844,329.16,0,0,0,0,1
542,0,0.13008,1135.52,0.632649,0,1.09118,1.09118,0.13008,0,0.001,0.130084,329.209,0,0,0,0,1
543,0,0.13032,1134.93,0.632071,0,1.08911,1.08911,0.13032,0,0.001,0.130324,329.257,0,0,0,0,1
544,0,0.13056,1134.35,0.631492,0,1.08704,1.08704,0.13056,0,0.001,0.130564,329.306,0,0,0,0,1
545,0,0.1308,1133.77,0.630914,0,1.08497,1.08497,0.1308,0,0.001,0.130804,329.354,0,0,0,0,1
546,0,0.13104,1133.19,0.630341,0,1.0829,1.0829,0.13104,0,0.001,0.131044,329.403,0,0,0,0,1
547,0,0.13128,1132.62,0.629772,0,1.08082,1.08082,0.13128,0,0.001,0.131284,329.451,0,0,0,0,1
548,0,0.13152,1132.05,0.629203,0,1.07874,1.07874,0.13152,0,0.001,0.131524,329.5,0,0,0,0,1
549,0,0.13176,1131.47,0.628634,0,1.07667,1.07667,0.13176,0,0.001,0.131764,329.548,0,0,0,0,1
550,0,0.132,1130.9,0.628065,0,1.07459,1.07459,0.132,0,0.001,0.132004,329.596,0,0,0,0,1
551,0,0.13224,1130.33,0.627504,0,1.07251,1.07251,0.13224,0,0.001,0.132244,329.645,0,0,0,0,1
552,0,0.13248,1129.77,0.626943,0,1.07042,1.07042,0.13248,0,0.001,0.132484,329.693,0,0,0,0,1
553,0,0.13272,1129.2,0.626383,0,1.06834,1.06834,0.13272,0,0.001,0.132724,329.741,0,0,0,0,1
554,0,0.13296,1128.64,0.625822,0,1.06626,1.06626,0.13296,0,0.001,0.132964,329.789,0,0,0,0,1
555,0,0.1332,1128.08,0.625265,0,1.06417,1.06417,0.1332,0,0.001,0.133204,329.837,0,0,0,0,1
556,0,0.13344,1127.52,0.624713,0,1.06208,1.06208,0.13344,0,0.001,0.133444,329.885,0,0,0,0,1
557,0,0.13368,1126.96,0.624161,0,1.05999,1.05999,0.13368,0,0.001,0.133684,329.932,0,0,0,0,1
558,0,0.13392,1126.4,0.623608,0,1.0579,1.0579,0.13392,0,0.001,0.133924,329.98,0,0,0,0,1
559,0,0.13416,1125.84,0.623056,0,1.05581,1.05581,0.13416,0,0.001,0.134164,330.028,0,0,0,0,1
560,0,0.1344,1125.29,0.62251,0,1.05371,1.05371,0.1344,0,0.001,0.134404,330.076,0,0,0,0,1
561,0,0.13464,1124.74,0.621965,0,1.05162,1.05162,0.13464,0,0.001,0.134644,330.123,0,0,0,0,1
562,0,0.13488,1124.18,0.621421,0,1.04952,1.04952,0.13488,0,0.001,0.134884,330.171,0,0,0,0,1
563,0,0.13512,1123.63,0.620876,0,1.04742,1.04742,0.13512,0,0.001,0.135124,330.219,0,0,0,0,1
564,0,0.13536,1123.08,0.620334,0,1.04532,1.04532,0.13536,0,0.001,0.135364,330.266,0,0,0,0,1
565,0,0.1356,1122.54,0.619796,0,1.04322,1.04322,0.1356,0,0.001,0.135604,330.314,0,0,0,0,1
566,0,0.13584,1121.99,0.619259,0,1.04111,1.04111,0.13584,0,0.001,0.135844,330.361,0,0,0,0,1
567,0,0.13608,1121.44,0.618721,0,1.03901,1.03901,0.13608,0,0.001,0.136084,330.408,0,0,0,0,1
568,0,0.13632,1120.9,0.618184,0,1.0369,1.0369,0.13632,0,0.001,0.136324,330.456,0,0,0,0,1
569,0,0.13656,1120.36,0.617652,0,1.03479,1.03479,0.13656,0,0.001,0.136564,330.503,0,0,0,0,1
570,0,0.1368,1119.82,0.617122,0,1.03268,1.03268,0.1368,0,0.001,0.136804,330.55,0,0,0,0,1
571,0,0.13704,1119.28,0.616591,0,1.03057,1.03057,0.13704,0,0.001,0.137044,330.598,0,0,0,0,1
572,0,0.13728,1118.74,0.616061,0,1.02846,1.02846,0.13728,0,0.001,0.137284,330.645,0,0,0,0,1
573,0,0.13752,1118.2,0.615532,0,1.02635,1.02635,0.13752,0,0.001,0.137524,330.692,0,0,0,0,1
574,0,0.13776,1117.67,0.615008,0,1.02423,1.02423,0.13776,0,0.001,0.137764,330.739,0,0,0,0,1
575,0,0.138,1117.14,0.614483,0,1.0221,1.0221,0.138,0,0.001,0.138004,330.786,0,0,0,0,1
576,0,0.13824,1116.6,0.613959,0,1.01998,1.01998,0.13824,0,0.001,0.138244,330.832,0,0,0,0,1
577,0,0.13848,1116.07,0.613435,0,1.01786,1.01786,0.13848,0,0.001,0.138484,330.879,0,0,0,0,1
578,0,0.13872,1115.54,0.612916,0,1.01574,1.01574,0.13872,0,0.001,0.138724,330.926,0,0,0,0,1
579,0,0.13896,1115.01,0.612399,0,1.01361,1.01361,0.13896,0,0.001,0.138964,330.973,0,0,0,0,1
580,0,0.1392,1114.49,0.611882,0,1.01148,1.01148,0.1392,0,0.001,0.139204,331.02,0,0,0,0,1
581,0,0.13944,1113.96,0.611365,0,1.00935,1.00935,0.13944,0,0.001,0.139444,331.066,0,0,0,0,1
582,0,0.13968,1113.44,0.610849,0,1.00722,1.00722,0.13968,0,0.001,0.139684,331.113,0,0,0,0,1
583,0,0.13992,1112.91,0.610338,0,1.00509,1.00509,0.13992,0,0.001,0.139924,331.159,0,0,0,0,1
584,0,0.14016,1112.39,0.609828,0,1.00297,1.00297,0.14016,0,0.001,0.140164,331.206,0,0,0,0,1
585,0,0.1404,1111.87,0.609317,0,1.00084,1.00084,0.1404,0,0.001,0.140404,331.253,0,0,0,0,1
586,0,0.14064,1111.35,0.608806,0,0.998708,0.998708,0.14064,0,0.001,0.140644,331.299,0,0,0,0,1
587,0,0.14088,1110.83,0.608298,0,0.996575,0.996575,0.14088,0,0.001,0.140884,331.345,0,0,0,0,1
588,0,0.14112,1110.31,0.607791,0,0.994442,0.994442,0.14112,0,0.001,0.141124,331.392,0,0,0,0,1
589,0,0.14136,1109.79,0.607285,0,0.992308,0.992308,0.14136,0,0.001,0.141364,331.438,0,0,0,0,1
590,0,0.1416,1109.28,0.606778,0,0.990174,0.990174,0.1416,0,0.001,0.141604,331.484,0,0,0,0,1
591,0,0.14184,1108.76,0.606272,0,0.988039,0.988039,0.14184,0,0.001,0.141844,331.53,0,0,0,0,1
592,0,0.14208,1108.24,0.60577,0,0.985891,0.985891,0.14208,0,0.001,0.142084,331.576,0,0,0,0,1
593,0,0.14232,1107.73,0.605268,0,0.983743,0.983743,0.14232,0,0.001,0.142324,331.622,0,0,0,0,1
594,0,0.14256,1107.21,0.604765,0,0.981595,0.981595,0.14256,0,0.001,0.142563,331.668,0,0,0,0,1
595,0,0.1428,1106.7,0.604263,0,0.979447,0.979447,0.1428,0,0.001,0.142804,331.714,0,0,0,0,1
596,0,0.14304,1106.19,0.603764,0,0.977293,0.977293,0.14304,0,0.001,0.143044,331.76,0,0,0,0,1
597,0,0.14328,1105.68,0.603266,0,0.975133,0.975133,0.14328,0,0.001,0.143283,331.806,0,0,0,0,1
598,0,0.14352,1105.17,0.602768,0,0.972974,0.972974,0.14352,0,0.001,0.143523,331.851,0,0,0,0,1
599,0,0.14376,1104.66,0.60227,0,0.970814,0.970814,0.14376,0,0.001,0.143763,331.897,0,0,0,0,1
600,0,0.144,1104.15,0.601773,0,0.968655,0.968655,0.144,0,0.001,0.144003,331.943,0,0,0,0,1
601,0,0.14424,1103.64,0.601279,0,0.966489,0.966489,0.14424,0,0.001,0.144243,331.988,0,0,0,0,1
602,0,0.14448,1103.13,0.600785,0,0.964323,0.964323,0.14448,0,0.001,0.144483,332.033,0,0,0,0,1
603,0,0.14472,1102.62,0.600291,0,0.962156,0.962156,0.14472,0,0.001,0.144723,332.079,0,0,0,0,1
604,0,0.14496,1102.12,0.599798,0,0.95999,0.95999,0.14496,0,0.001,0.144963,332.124,0,0,0,0,1
605,0,0.1452,1101.61,0.599306,0,0.957822,0.957822,0.1452,0,0.001,0.145203,332.17,0,0,0,0,1
606,0,0.14544,1101.11,0.598816,0,0.955651,0.955651,0.14544,0,0.001,0.145443,332.215,0,0,0,0,1
607,0,0.14568,1100.6,0.598327,0,0.95348,0.95348,0.14568,0,0.001,0.145683,332.26,0,0,0,0,1
608,0,0.14592,1100.1,0.597837,0,0.951309,0.951309,0.14592,0,0.001,0.145923,332.305,0,0,0,0,1
609,0,0.14616,1099.6,0.597348,0,0.949138,0.949138,0.14616,0,0.001,0.146163,332.35,0,0,0,0,1
610,0,0.1464,1099.1,0.596862,0,0.946963,0.946963,0.1464,0,0.001,0.146403,332.395,0,0,0,0,1
611,0,0.14664,1098.59,0.596376,0,0.944787,0.944787,0.14664,0,0.001,0.146643,332.44,0,0,0,0,1
612,0,0.14688,1098.09,0.59589,0,0.942611,0.942611,0.14688,0,0.001,0.146883,332.485,0,0,0,0,1
613,0,0.14712,1097.59,0.595405,0,0.940435,0.940435,0.14712,0,0.001,0.147123,332.53,0,0,0,0,1
614,0,0.14736,1097.09,0.59492,0,0.938257,0.938257,0.14736,0,0.001,0.147363,332.575,0,0,0,0,1
615,0,0.1476,1096.6,0.594438,0,0.936076,0.936076,0.1476,0,0.001,0.147603,332.619,0,0,0,0,1
616,0,0.14784,1096.1,0.593956,0,0.933895,0.933895,0.14784,0,0.001,0.147843,332.664,0,0,0,0,1
617,0,0.14808,1095.6,0.593475,0,0.931714,0.931714,0.14808,0,0.001,0.148083,332.709,0,0,0,0,1
618,0,0.14832,1095.1,0.592993,0,0.929533,0.929533,0.14832,0,0.001,0.148323,332.753,0,0,0,0,1
619,0,0.14856,1094.6,0.592514,0,0.927348,0.927348,0.14856,0,0.001,0.148563,332.798,0,0,0,0,1
620,0,0.1488,1094.11,0.592036,0,0.925162,0.925162,0.1488,0,0.001,0.148803,332.842,0,0,0,0,1
621,0,0.14904,1093.61,0.591557,0,0.922976,0.922976,0.14904,0,0.001,0.149043,332.886,0,0,0,0,1
622,0,0.14928,1093.12,0.591079,0,0.92079,0.92079,0.14928,0,0.001,0.149283,332.931,0,0,0,0,1
623,0,0.14952,1092.63,0.590602,0,0.918603,0.918603,0.14952,0,0.001,0.149523,332.975,0,0,0,0,1
624,0,0.14976,1092.14,0.590128,0,0.916414,0.916414,0.14976,0,0.001,0.149763,333.019,0,0,0,0,1
625,0,0.15,1091.65,0.589653,0,0.914225,0.914225,0.15,0,0.001,0.150003,333.063,0,0,0,0,1
626,0,0.15024,1091.15,0.589179,0,0.912036,0.912036,0.15024,0,0.001,0.150243,333.107,0,0,0,0,1
627,0,0.15048,1090.66,0.588704,0,0.909847,0.909847,0.15048,0,0.001,0.150483,333.151,0,0,0,0,1
628,0,0.15072,1090.18,0.588233,0,0.907658,0.907658,0.15072,0,0.001,0.150723,333.195,0,0,0,0,1
629,0,0.15096,1089.69,0.587762,0,0.905468,0.905468,0.15096,0,0.001,0.150963,333.239,0,0,0,0,1
630,0,0.1512,1089.2,0.587292,0,0.903279,0.903279,0.1512,0,0.001,0.151203,333.282,0,0,0,0,1
631,0,0.15144,1088.71,0.586821,0,0.901089,0.901089,0.15144,0,0.001,0.151443,333.326,0,0,0,0,1
632,0,0.15168,1088.23,0.586351,0,0.898901,0.898901,0.15168,0,0.001,0.151683,333.37,0,0,0,0,1
633,0,0.15192,1087.74,0.585884,0,0.896715,0.896715,0.15192,0,0.001,0.151923,333.413,0,0,0,0,1
634,0,0.15216,1087.26,0.585418,0,0.894529,0.894529,0.15216,0,0.001,0.152163,333.457,0,0,0,0,1
635,0,0.1524,1086.77,0.584951,0,0.892343,0.892343,0.1524,0,0.001,0.152403,333.5,0,0,0,0,1
636,0,0.15264,1086.29,0.584484,0,0.890157,0.890157,0.15264,0,0.001,0.152643,333.543,0,0,0,0,1
637,0,0.15288,1085.8,0.58402,0,0.887977,0.887977,0.15288,0,0.001,0.152883,333.586,0,0,0,0,1
638,0,0.15312,1085.32,0.583557,0,0.8858,0.8858,0.15312,0,0.001,0.153123,333.63,0,0,0,0,1
639,0,0.15336,1084.84,0.583095,0,0.883624,0.883624,0.15336,0,0.001,0.153363,333.673,0,0,0,0,1
640,0,0.1536,1084.36,0.582632,0,0.881447,0.881447,0.1536,0,0.001,0.153603,333.716,0,0,0,0,1
