Point ID,alphat,arc_length,epsilon,k,nut,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
217,0,0.05208,2181.14,2.00062,0,1.5006,1.5006,0.05208,0,0.001,0.0520896,306.644,0,0,0,0,1
218,0,0.05232,2170.23,1.98313,0,1.50164,1.50164,0.05232,0,0.001,0.0523296,306.698,0,0,0,0,1
219,0,0.05256,2159.99,1.96691,0,1.50254,1.50254,0.05256,0,0.001,0.0525695,306.753,0,0,0,0,1
220,0,0.0528,2149.9,1.95098,0,1.50341,1.50341,0.0528,0,0.001,0.0528095,306.807,0,0,0,0,1
221,0,0.05304,2139.81,1.93504,0,1.50429,1.50429,0.05304,0,0.001,0.0530494,306.862,0,0,0,0,1
222,0,0.05328,2129.72,1.9191,0,1.50516,1.50516,0.05328,0,0.001,0.0532894,306.917,0,0,0,0,1
223,0,0.05352,2119.83,1.90354,0,1.50598,1.50598,0.05352,0,0.001,0.0535293,306.971,0,0,0,0,1
224,0,0.05376,2110.48,1.88899,0,1.50669,1.50669,0.05376,0,0.001,0.0537693,307.026,0,0,0,0,1
225,0,0.054,2101.13,1.87444,0,1.50739,1.50739,0.054,0,0.001,0.0540093,307.081,0,0,0,0,1
226,0,0.05424,2091.78,1.85989,0,1.5081,1.5081,0.05424,0,0.001,0.0542492,307.136,0,0,0,0,1
227,0,0.05448,2082.43,1.84534,0,1.5088,1.5088,0.05448,0,0.001,0.0544892,307.191,0,0,0,0,1
228,0,0.05472,2073.57,1.83169,0,1.50939,1.50939,0.05472,0,0.001,0.0547291,307.246,0,0,0,0,1
229,0,0.05496,2064.89,1.81837,0,1.50994,1.50994,0.05496,0,0.001,0.0549691,307.301,0,0,0,0,1
230,0,0.0552,2056.22,1.80505,0,1.51048,1.51048,0.0552,0,0.001,0.0552091,307.357,0,0,0,0,1
231,0,0.05544,2047.54,1.79174,0,1.51102,1.51102,0.05544,0,0.001,0.055449,307.412,0,0,0,0,1
232,0,0.05568,2038.98,1.77862,0,1.51154,1.51154,0.05568,0,0.001,0.055689,307.467,0,0,0,0,1
233,0,0.05592,2030.9,1.76639,0,1.51193,1.51193,0.05592,0,0.001,0.0559289,307.523,0,0,0,0,1
234,0,0.05616,2022.83,1.75416,0,1.51232,1.51232,0.05616,0,0.001,0.0561689,307.578,0,0,0,0,1
235,0,0.0564,2014.76,1.74193,0,1.51271,1.51271,0.0564,0,0.001,0.0564089,307.634,0,0,0,0,1
236,0,0.05664,2006.69,1.72971,0,1.51309,1.51309,0.05664,0,0.001,0.0566488,307.689,0,0,0,0,1
237,0,0.05688,1998.96,1.71809,0,1.51339,1.51339,0.05688,0,0.001,0.0568888,307.745,0,0,0,0,1
238,0,0.05712,1991.42,1.70682,0,1.51363,1.51363,0.05712,0,0.001,0.0571288,307.801,0,0,0,0,1
239,0,0.05736,1983.89,1.69555,0,1.51387,1.51387,0.05736,0,0.001,0.0573687,307.857,0,0,0,0,1
240,0,0.0576,1976.35,1.68428,0,1.51411,1.51411,0.0576,0,0.001,0.0576087,307.912,0,0,0,0,1
241,0,0.05784,1968.86,1.67309,0,1.51433,1.51433,0.05784,0,0.001,0.0578486,307.968,0,0,0,0,1
242,0,0.05808,1961.81,1.66266,0,1.51443,1.51443,0.05808,0,0.001,0.0580886,308.024,0,0,0,0,1
243,0,0.05832,1954.75,1.65224,0,1.51453,1.51453,0.05832,0,0.001,0.0583286,308.08,0,0,0,0,1
244,0,0.05856,1947.7,1.64182,0,1.51463,1.51463,0.05856,0,0.001,0.0585685,308.136,0,0,0,0,1
245,0,0.0588,1940.65,1.63139,0,1.51473,1.51473,0.0588,0,0.001,0.0588085,308.192,0,0,0,0,1
246,0,0.05904,1933.83,1.62138,0,1.51476,1.51476,0.05904,0,0.001,0.0590485,308.248,0,0,0,0,1
247,0,0.05928,1927.21,1.61171,0,1.51472,1.51472,0.05928,0,0.001,0.0592884,308.304,0,0,0,0,1
248,0,0.05952,1920.59,1.60203,0,1.51469,1.51469,0.05952,0,0.001,0.0595284,308.36,0,0,0,0,1
249,0,0.05976,1913.97,1.59236,0,1.51466,1.51466,0.05976,0,0.001,0.0597684,308.416,0,0,0,0,1
250,0,0.06,1907.34,1.58268,0,1.51463,1.51463,0.06,0,0.001,0.0600083,308.472,0,0,0,0,1
251,0,0.06024,1901.12,1.57368,0,1.51447,1.51447,0.06024,0,0.001,0.0602483,308.528,0,0,0,0,1
252,0,0.06048,1894.89,1.56468,0,1.51432,1.51432,0.06048,0,0.001,0.0604883,308.585,0,0,0,0,1
253,0,0.06072,1888.66,1.55568,0,1.51417,1.51417,0.06072,0,0.001,0.0607282,308.641,0,0,0,0,1
254,0,0.06096,1882.43,1.54668,0,1.51401,1.51401,0.06096,0,0.001,0.0609682,308.698,0,0,0,0,1
255,0,0.0612,1876.36,1.53795,0,1.51381,1.51381,0.0612,0,0.001,0.0612082,308.754,0,0,0,0,1
256,0,0.06144,1870.5,1.52956,0,1.51355,1.51355,0.06144,0,0.001,0.0614481,308.811,0,0,0,0,1
257,0,0.06168,1864.63,1.52117,0,1.51328,1.51328,0.06168,0,0.001,0.0616881,308.867,0,0,0,0,1
258,0,0.06192,1858.76,1.51277,0,1.51302,1.51302,0.06192,0,0.001,0.0619281,308.924,0,0,0,0,1
259,0,0.06216,1852.89,1.50438,0,1.51275,1.51275,0.06216,0,0.001,0.062168,308.98,0,0,0,0,1
260,0,0.0624,1847.33,1.4965,0,1.5124,1.5124,0.0624,0,0.001,0.062408,309.037,0,0,0,0,1
261,0,0.06264,1841.8,1.48867,0,1.51203,1.51203,0.06264,0,0.001,0.062648,309.093,0,0,0,0,1
262,0,0.06288,1836.27,1.48084,0,1.51167,1.51167,0.06288,0,0.001,0.062888,309.15,0,0,0,0,1
263,0,0.06312,1830.74,1.473,0,1.51131,1.51131,0.06312,0,0.001,0.0631279,309.207,0,0,0,0,1
264,0,0.06336,1825.32,1.46536,0,1.51091,1.51091,0.06336,0,0.001,0.0633679,309.263,0,0,0,0,1
265,0,0.0636,1820.11,1.45805,0,1.51045,1.51045,0.0636,0,0.001,0.0636079,309.32,0,0,0,0,1
266,0,0.06384,1814.9,1.45074,0,1.51,1.51,0.06384,0,0.001,0.0638478,309.376,0,0,0,0,1
267,0,0.06408,1809.69,1.44343,0,1.50954,1.50954,0.06408,0,0.001,0.0640878,309.433,0,0,0,0,1
268,0,0.06432,1804.47,1.43611,0,1.50909,1.50909,0.06432,0,0.001,0.0643278,309.489,0,0,0,0,1
269,0,0.06456,1799.51,1.4292,0,1.50856,1.50856,0.06456,0,0.001,0.0645677,309.546,0,0,0,0,1
270,0,0.0648,1794.6,1.42238,0,1.50803,1.50803,0.0648,0,0.001,0.0648077,309.603,0,0,0,0,1
271,0,0.06504,1789.69,1.41555,0,1.50749,1.50749,0.06504,0,0.001,0.0650477,309.659,0,0,0,0,1
272,0,0.06528,1784.78,1.40873,0,1.50695,1.50695,0.06528,0,0.001,0.0652877,309.716,0,0,0,0,1
273,0,0.06552,1779.94,1.40203,0,1.50639,1.50639,0.06552,0,0.001,0.0655276,309.772,0,0,0,0,1
274,0,0.06576,1775.32,1.39566,0,1.50578,1.50578,0.06576,0,0.001,0.0657676,309.829,0,0,0,0,1
275,0,0.066,1770.7,1.38929,0,1.50517,1.50517,0.066,0,0.001,0.0660076,309.886,0,0,0,0,1
276,0,0.06624,1766.08,1.38292,0,1.50455,1.50455,0.06624,0,0.001,0.0662475,309.942,0,0,0,0,1
277,0,0.06648,1761.46,1.37656,0,1.50394,1.50394,0.06648,0,0.001,0.0664875,309.999,0,0,0,0,1
278,0,0.06672,1757.03,1.3705,0,1.50328,1.50328,0.06672,0,0.001,0.0667275,310.056,0,0,0,0,1
279,0,0.06696,1752.68,1.36456,0,1.5026,1.5026,0.06696,0,0.001,0.0669675,310.112,0,0,0,0,1
280,0,0.0672,1748.34,1.35862,0,1.50191,1.50191,0.0672,0,0.001,0.0672074,310.169,0,0,0,0,1
281,0,0.06744,1743.99,1.35268,0,1.50123,1.50123,0.06744,0,0.001,0.0674474,310.225,0,0,0,0,1
282,0,0.06768,1739.69,1.34681,0,1.50054,1.50054,0.06768,0,0.001,0.0676874,310.282,0,0,0,0,1
283,0,0.06792,1735.6,1.34126,0,1.49979,1.49979,0.06792,0,0.001,0.0679274,310.338,0,0,0,0,1
284,0,0.06816,1731.5,1.33572,0,1.49905,1.49905,0.06816,0,0.001,0.0681673,310.395,0,0,0,0,1
285,0,0.0684,1727.41,1.33017,0,1.4983,1.4983,0.0684,0,0.001,0.0684073,310.451,0,0,0,0,1
286,0,0.06864,1723.32,1.32463,0,1.49756,1.49756,0.06864,0,0.001,0.0686473,310.508,0,0,0,0,1
287,0,0.06888,1719.38,1.31931,0,1.49677,1.49677,0.06888,0,0.001,0.0688873,310.564,0,0,0,0,1
288,0,0.06912,1715.53,1.31413,0,1.49596,1.49596,0.06912,0,0.001,0.0691272,310.621,0,0,0,0,1
289,0,0.06936,1711.68,1.30895,0,1.49515,1.49515,0.06936,0,0.001,0.0693672,310.677,0,0,0,0,1
290,0,0.0696,1707.82,1.30376,0,1.49435,1.49435,0.0696,0,0.001,0.0696072,310.734,0,0,0,0,1
291,0,0.06984,1703.99,1.29861,0,1.49353,1.49353,0.06984,0,0.001,0.0698472,310.79,0,0,0,0,1
292,0,0.07008,1700.35,1.29375,0,1.49266,1.49266,0.07008,0,0.001,0.0700871,310.846,0,0,0,0,1
293,0,0.07032,1696.72,1.2889,0,1.49179,1.49179,0.07032,0,0.001,0.0703271,310.903,0,0,0,0,1
294,0,0.07056,1693.08,1.28404,0,1.49091,1.49091,0.07056,0,0.001,0.0705671,310.959,0,0,0,0,1
295,0,0.0708,1689.44,1.27918,0,1.49004,1.49004,0.0708,0,0.001,0.0708071,311.015,0,0,0,0,1
296,0,0.07104,1685.91,1.27449,0,1.48913,1.48913,0.07104,0,0.001,0.071047,311.071,0,0,0,0,1
297,0,0.07128,1682.48,1.26993,0,1.4882,1.4882,0.07128,0,0.001,0.071287,311.127,0,0,0,0,1
298,0,0.07152,1679.04,1.26536,0,1.48726,1.48726,0.07152,0,0.001,0.071527,311.183,0,0,0,0,1
299,0,0.07176,1675.6,1.2608,0,1.48633,1.48633,0.07176,0,0.001,0.071767,311.239,0,0,0,0,1
300,0,0.072,1672.16,1.25624,0,1.48539,1.48539,0.072,0,0.001,0.0720069,311.296,0,0,0,0,1
301,0,0.07224,1668.9,1.25194,0,1.48439,1.48439,0.07224,0,0.001,0.0722469,311.352,0,0,0,0,1
302,0,0.07248,1665.64,1.24764,0,1.48339,1.48339,0.07248,0,0.001,0.0724869,311.407,0,0,0,0,1
303,0,0.07272,1662.38,1.24335,0,1.48238,1.48238,0.07272,0,0.001,0.0727269,311.463,0,0,0,0,1
304,0,0.07296,1659.11,1.23905,0,1.48138,1.48138,0.07296,0,0.001,0.0729669,311.519,0,0,0,0,1
305,0,0.0732,1655.92,1.23486,0,1.48035,1.48035,0.0732,0,0.001,0.0732068,311.575,0,0,0,0,1
306,0,0.07344,1652.82,1.23079,0,1.47928,1.47928,0.07344,0,0.001,0.0734468,311.631,0,0,0,0,1
307,0,0.07368,1649.72,1.22673,0,1.47821,1.47821,0.07368,0,0.001,0.0736868,311.687,0,0,0,0,1
308,0,0.07392,1646.62,1.22267,0,1.47713,1.47713,0.07392,0,0.001,0.0739268,311.743,0,0,0,0,1
309,0,0.07416,1643.51,1.2186,0,1.47606,1.47606,0.07416,0,0.001,0.0741667,311.798,0,0,0,0,1
310,0,0.0744,1640.54,1.21473,0,1.47493,1.47493,0.0744,0,0.001,0.0744067,311.854,0,0,0,0,1
311,0,0.07464,1637.58,1.21088,0,1.47378,1.47378,0.07464,0,0.001,0.0746467,311.909,0,0,0,0,1
312,0,0.07488,1634.62,1.20703,0,1.47264,1.47264,0.07488,0,0.001,0.0748867,311.965,0,0,0,0,1
313,0,0.07512,1631.66,1.20318,0,1.4715,1.4715,0.07512,0,0.001,0.0751267,312.02,0,0,0,0,1
314,0,0.07536,1628.75,1.19939,0,1.47033,1.47033,0.07536,0,0.001,0.0753666,312.076,0,0,0,0,1
315,0,0.0756,1625.92,1.19573,0,1.46911,1.46911,0.0756,0,0.001,0.0756066,312.131,0,0,0,0,1
316,0,0.07584,1623.09,1.19207,0,1.46789,1.46789,0.07584,0,0.001,0.0758466,312.186,0,0,0,0,1
317,0,0.07608,1620.26,1.18842,0,1.46668,1.46668,0.07608,0,0.001,0.0760866,312.241,0,0,0,0,1
318,0,0.07632,1617.43,1.18476,0,1.46546,1.46546,0.07632,0,0.001,0.0763265,312.296,0,0,0,0,1
319,0,0.07656,1614.7,1.18124,0,1.46418,1.46418,0.07656,0,0.001,0.0765665,312.352,0,0,0,0,1
320,0,0.0768,1612,1.17775,0,1.46289,1.46289,0.0768,0,0.001,0.0768065,312.407,0,0,0,0,1
321,0,0.07704,1609.29,1.17427,0,1.4616,1.4616,0.07704,0,0.001,0.0770465,312.462,0,0,0,0,1
322,0,0.07728,1606.58,1.17078,0,1.46031,1.46031,0.07728,0,0.001,0.0772865,312.517,0,0,0,0,1
323,0,0.07752,1603.9,1.16734,0,1.459,1.459,0.07752,0,0.001,0.0775265,312.571,0,0,0,0,1
324,0,0.07776,1601.31,1.16402,0,1.45763,1.45763,0.07776,0,0.001,0.0777664,312.626,0,0,0,0,1
325,0,0.078,1598.71,1.1607,0,1.45627,1.45627,0.078,0,0.001,0.0780064,312.681,0,0,0,0,1
326,0,0.07824,1596.12,1.15738,0,1.45491,1.45491,0.07824,0,0.001,0.0782464,312.735,0,0,0,0,1
327,0,0.07848,1593.52,1.15406,0,1.45354,1.45354,0.07848,0,0.001,0.0784864,312.79,0,0,0,0,1
328,0,0.07872,1591.01,1.15085,0,1.45213,1.45213,0.07872,0,0.001,0.0787263,312.845,0,0,0,0,1
329,0,0.07896,1588.52,1.14768,0,1.45069,1.45069,0.07896,0,0.001,0.0789663,312.899,0,0,0,0,1
330,0,0.0792,1586.03,1.14452,0,1.44926,1.44926,0.0792,0,0.001,0.0792063,312.953,0,0,0,0,1
331,0,0.07944,1583.54,1.14135,0,1.44782,1.44782,0.07944,0,0.001,0.0794463,313.008,0,0,0,0,1
332,0,0.07968,1581.07,1.13821,0,1.44638,1.44638,0.07968,0,0.001,0.0796863,313.062,0,0,0,0,1
333,0,0.07992,1578.69,1.13519,0,1.44488,1.44488,0.07992,0,0.001,0.0799263,313.117,0,0,0,0,1
334,0,0.08016,1576.3,1.13217,0,1.44338,1.44338,0.08016,0,0.001,0.0801662,313.171,0,0,0,0,1
335,0,0.0804,1573.91,1.12915,0,1.44188,1.44188,0.0804,0,0.001,0.0804062,313.225,0,0,0,0,1
336,0,0.08064,1571.53,1.12612,0,1.44038,1.44038,0.08064,0,0.001,0.0806462,313.279,0,0,0,0,1
337,0,0.08088,1569.2,1.12319,0,1.43884,1.43884,0.08088,0,0.001,0.0808862,313.333,0,0,0,0,1
338,0,0.08112,1566.92,1.12031,0,1.43728,1.43728,0.08112,0,0.001,0.0811262,313.387,0,0,0,0,1
339,0,0.08136,1564.63,1.11742,0,1.43572,1.43572,0.08136,0,0.001,0.0813661,313.441,0,0,0,0,1
340,0,0.0816,1562.34,1.11454,0,1.43416,1.43416,0.0816,0,0.001,0.0816061,313.495,0,0,0,0,1
341,0,0.08184,1560.06,1.11166,0,1.43259,1.43259,0.08184,0,0.001,0.0818461,313.549,0,0,0,0,1
342,0,0.08208,1557.87,1.10891,0,1.43098,1.43098,0.08208,0,0.001,0.0820861,313.603,0,0,0,0,1
343,0,0.08232,1555.67,1.10616,0,1.42936,1.42936,0.08232,0,0.001,0.0823261,313.657,0,0,0,0,1
344,0,0.08256,1553.48,1.1034,0,1.42774,1.42774,0.08256,0,0.001,0.0825661,313.711,0,0,0,0,1
345,0,0.0828,1551.28,1.10065,0,1.42613,1.42613,0.0828,0,0.001,0.082806,313.765,0,0,0,0,1
346,0,0.08304,1549.14,1.09797,0,1.42448,1.42448,0.08304,0,0.001,0.083046,313.818,0,0,0,0,1
347,0,0.08328,1547.03,1.09534,0,1.42281,1.42281,0.08328,0,0.001,0.083286,313.872,0,0,0,0,1
348,0,0.08352,1544.92,1.09271,0,1.42115,1.42115,0.08352,0,0.001,0.083526,313.925,0,0,0,0,1
349,0,0.08376,1542.82,1.09008,0,1.41948,1.41948,0.08376,0,0.001,0.083766,313.979,0,0,0,0,1
350,0,0.084,1540.71,1.08745,0,1.41781,1.41781,0.084,0,0.001,0.084006,314.033,0,0,0,0,1
351,0,0.08424,1538.69,1.08494,0,1.4161,1.4161,0.08424,0,0.001,0.0842459,314.086,0,0,0,0,1
352,0,0.08448,1536.67,1.08242,0,1.41438,1.41438,0.08448,0,0.001,0.0844859,314.139,0,0,0,0,1
353,0,0.08472,1534.64,1.07991,0,1.41267,1.41267,0.08472,0,0.001,0.0847259,314.192,0,0,0,0,1
354,0,0.08496,1532.62,1.0774,0,1.41095,1.41095,0.08496,0,0.001,0.0849659,314.245,0,0,0,0,1
355,0,0.0852,1530.64,1.07493,0,1.40922,1.40922,0.0852,0,0.001,0.0852059,314.299,0,0,0,0,1
356,0,0.08544,1528.7,1.07253,0,1.40746,1.40746,0.08544,0,0.001,0.0854458,314.352,0,0,0,0,1
357,0,0.08568,1526.75,1.07012,0,1.40571,1.40571,0.08568,0,0.001,0.0856858,314.405,0,0,0,0,1
358,0,0.08592,1524.81,1.06772,0,1.40395,1.40395,0.08592,0,0.001,0.0859258,314.458,0,0,0,0,1
359,0,0.08616,1522.87,1.06531,0,1.40219,1.40219,0.08616,0,0.001,0.0861658,314.511,0,0,0,0,1
360,0,0.0864,1521,1.063,0,1.4004,1.4004,0.0864,0,0.001,0.0864058,314.564,0,0,0,0,1
361,0,0.08664,1519.13,1.0607,0,1.39861,1.39861,0.08664,0,0.001,0.0866458,314.617,0,0,0,0,1
362,0,0.08688,1517.26,1.0584,0,1.39681,1.39681,0.08688,0,0.001,0.0868858,314.669,0,0,0,0,1
363,0,0.08712,1515.39,1.0561,0,1.39502,1.39502,0.08712,0,0.001,0.0871257,314.722,0,0,0,0,1
364,0,0.08736,1513.55,1.05383,0,1.39321,1.39321,0.08736,0,0.001,0.0873657,314.775,0,0,0,0,1
365,0,0.0876,1511.75,1.05163,0,1.39138,1.39138,0.0876,0,0.001,0.0876057,314.828,0,0,0,0,1
366,0,0.08784,1509.96,1.04942,0,1.38955,1.38955,0.08784,0,0.001,0.0878457,314.881,0,0,0,0,1
367,0,0.08808,1508.16,1.04722,0,1.38772,1.38772,0.08808,0,0.001,0.0880857,314.933,0,0,0,0,1
368,0,0.08832,1506.36,1.04501,0,1.38589,1.38589,0.08832,0,0.001,0.0883257,314.986,0,0,0,0,1
369,0,0.08856,1504.62,1.04288,0,1.38403,1.38403,0.08856,0,0.001,0.0885656,315.038,0,0,0,0,1
370,0,0.0888,1502.89,1.04076,0,1.38217,1.38217,0.0888,0,0.001,0.0888056,315.091,0,0,0,0,1
371,0,0.08904,1501.16,1.03864,0,1.38031,1.38031,0.08904,0,0.001,0.0890456,315.143,0,0,0,0,1
372,0,0.08928,1499.43,1.03653,0,1.37844,1.37844,0.08928,0,0.001,0.0892856,315.195,0,0,0,0,1
373,0,0.08952,1497.71,1.03443,0,1.37657,1.37657,0.08952,0,0.001,0.0895256,315.248,0,0,0,0,1
374,0,0.08976,1496.04,1.0324,0,1.37468,1.37468,0.08976,0,0.001,0.0897656,315.3,0,0,0,0,1
375,0,0.09,1494.38,1.03036,0,1.37279,1.37279,0.09,0,0.001,0.0900056,315.352,0,0,0,0,1
376,0,0.09024,1492.71,1.02833,0,1.3709,1.3709,0.09024,0,0.001,0.0902455,315.404,0,0,0,0,1
377,0,0.09048,1491.04,1.02629,0,1.36901,1.36901,0.09048,0,0.001,0.0904855,315.456,0,0,0,0,1
378,0,0.09072,1489.41,1.02432,0,1.36709,1.36709,0.09072,0,0.001,0.0907255,315.508,0,0,0,0,1
379,0,0.09096,1487.79,1.02236,0,1.36517,1.36517,0.09096,0,0.001,0.0909655,315.56,0,0,0,0,1
380,0,0.0912,1486.18,1.0204,0,1.36326,1.36326,0.0912,0,0.001,0.0912055,315.612,0,0,0,0,1
381,0,0.09144,1484.57,1.01845,0,1.36134,1.36134,0.09144,0,0.001,0.0914455,315.664,0,0,0,0,1
382,0,0.09168,1482.97,1.0165,0,1.35941,1.35941,0.09168,0,0.001,0.0916855,315.716,0,0,0,0,1
383,0,0.09192,1481.41,1.01462,0,1.35747,1.35747,0.09192,0,0.001,0.0919254,315.767,0,0,0,0,1
384,0,0.09216,1479.85,1.01273,0,1.35552,1.35552,0.09216,0,0.001,0.0921654,315.819,0,0,0,0,1
385,0,0.0924,1478.29,1.01085,0,1.35358,1.35358,0.0924,0,0.001,0.0924054,315.871,0,0,0,0,1
386,0,0.09264,1476.74,1.00896,0,1.35163,1.35163,0.09264,0,0.001,0.0926454,315.922,0,0,0,0,1
387,0,0.09288,1475.21,1.00712,0,1.34967,1.34967,0.09288,0,0.001,0.0928854,315.974,0,0,0,0,1
388,0,0.09312,1473.7,1.0053,0,1.3477,1.3477,0.09312,0,0.001,0.0931254,316.025,0,0,0,0,1
389,0,0.09336,1472.2,1.00348,0,1.34573,1.34573,0.09336,0,0.001,0.0933654,316.076,0,0,0,0,1
390,0,0.0936,1470.69,1.00167,0,1.34376,1.34376,0.0936,0,0.001,0.0936053,316.128,0,0,0,0,1
391,0,0.09384,1469.19,0.999857,0,1.34179,1.34179,0.09384,0,0.001,0.0938453,316.179,0,0,0,0,1
392,0,0.09408,1467.73,0.998103,0,1.3398,1.3398,0.09408,0,0.001,0.0940853,316.23,0,0,0,0,1
393,0,0.09432,1466.27,0.99635,0,1.3378,1.3378,0.09432,0,0.001,0.0943253,316.281,0,0,0,0,1
394,0,0.09456,1464.81,0.994596,0,1.33581,1.33581,0.09456,0,0.001,0.0945653,316.333,0,0,0,0,1
395,0,0.0948,1463.35,0.992843,0,1.33382,1.33382,0.0948,0,0.001,0.0948053,316.384,0,0,0,0,1
396,0,0.09504,1461.91,0.991121,0,1.33181,1.33181,0.09504,0,0.001,0.0950453,316.435,0,0,0,0,1
397,0,0.09528,1460.5,0.989427,0,1.32979,1.32979,0.09528,0,0.001,0.0952852,316.486,0,0,0,0,1
398,0,0.09552,1459.08,0.987732,0,1.32778,1.32778,0.09552,0,0.001,0.0955252,316.536,0,0,0,0,1
399,0,0.09576,1457.67,0.986038,0,1.32576,1.32576,0.09576,0,0.001,0.0957652,316.587,0,0,0,0,1
400,0,0.096,1456.26,0.984344,0,1.32375,1.32375,0.096,0,0.001,0.0960052,316.638,0,0,0,0,1
401,0,0.09624,1454.88,0.982705,0,1.3217,1.3217,0.09624,0,0.001,0.0962452,316.688,0,0,0,0,1
402,0,0.09648,1453.51,0.981067,0,1.31966,1.31966,0.09648,0,0.001,0.0964852,316.739,0,0,0,0,1
403,0,0.09672,1452.14,0.979429,0,1.31762,1.31762,0.09672,0,0.001,0.0967252,316.789,0,0,0,0,1
404,0,0.09696,1450.76,0.977791,0,1.31558,1.31558,0.09696,0,0.001,0.0969652,316.84,0,0,0,0,1
405,0,0.0972,1449.41,0.976177,0,1.31353,1.31353,0.0972,0,0.001,0.0972051,316.89,0,0,0,0,1
406,0,0.09744,1448.08,0.974593,0,1.31147,1.31147,0.09744,0,0.001,0.0974451,316.94,0,0,0,0,1
407,0,0.09768,1446.75,0.973008,0,1.3094,1.3094,0.09768,0,0.001,0.0976851,316.991,0,0,0,0,1
408,0,0.09792,1445.41,0.971424,0,1.30733,1.30733,0.09792,0,0.001,0.0979251,317.041,0,0,0,0,1
409,0,0.09816,1444.08,0.96984,0,1.30527,1.30527,0.09816,0,0.001,0.0981651,317.091,0,0,0,0,1
410,0,0.0984,1442.79,0.968302,0,1.30318,1.30318,0.0984,0,0.001,0.0984051,317.141,0,0,0,0,1
411,0,0.09864,1441.49,0.966769,0,1.30109,1.30109,0.09864,0,0.001,0.0986451,317.191,0,0,0,0,1
412,0,0.09888,1440.2,0.965236,0,1.29899,1.29899,0.09888,0,0.001,0.0988851,317.241,0,0,0,0,1
413,0,0.09912,1438.91,0.963703,0,1.2969,1.2969,0.09912,0,0.001,0.099125,317.291,0,0,0,0,1
414,0,0.09936,1437.63,0.962188,0,1.2948,1.2948,0.09936,0,0.001,0.099365,317.341,0,0,0,0,1
415,0,0.0996,1436.38,0.960704,0,1.29268,1.29268,0.0996,0,0.001,0.099605,317.39,0,0,0,0,1
416,0,0.09984,1435.13,0.95922,0,1.29056,1.29056,0.09984,0,0.001,0.099845,317.44,0,0,0,0,1
417,0,0.10008,1433.87,0.957737,0,1.28845,1.28845,0.10008,0,0.001,0.100085,317.49,0,0,0,0,1
418,0,0.10032,1432.62,0.956253,0,1.28633,1.28633,0.10032,0,0.001,0.100325,317.539,0,0,0,0,1
419,0,0.10056,1431.39,0.954809,0,1.28419,1.28419,0.10056,0,0.001,0.100565,317.589,0,0,0,0,1
420,0,0.1008,1430.18,0.953373,0,1.28205,1.28205,0.1008,0,0.001,0.100805,317.638,0,0,0,0,1
421,0,0.10104,1428.96,0.951937,0,1.2799,1.2799,0.10104,0,0.001,0.101045,317.688,0,0,0,0,1
422,0,0.10128,1427.74,0.950502,0,1.27776,1.27776,0.10128,0,0.001,0.101285,317.737,0,0,0,0,1
423,0,0.10152,1426.53,0.949079,0,1.27561,1.27561,0.10152,0,0.001,0.101525,317.786,0,0,0,0,1
424,0,0.10176,1425.35,0.94769,0,1.27344,1.27344,0.10176,0,0.001,0.101765,317.836,0,0,0,0,1
425,0,0.102,1424.17,0.946301,0,1.27127,1.27127,0.102,0,0.001,0.102005,317.885,0,0,0,0,1
426,0,0.10224,1422.99,0.944911,0,1.2691,1.2691,0.10224,0,0.001,0.102245,317.934,0,0,0,0,1
427,0,0.10248,1421.81,0.943522,0,1.26693,1.26693,0.10248,0,0.001,0.102485,317.983,0,0,0,0,1
428,0,0.10272,1420.65,0.942166,0,1.26474,1.26474,0.10272,0,0.001,0.102725,318.032,0,0,0,0,1
429,0,0.10296,1419.51,0.940822,0,1.26255,1.26255,0.10296,0,0.001,0.102965,318.081,0,0,0,0,1
430,0,0.1032,1418.36,0.939479,0,1.26036,1.26036,0.1032,0,0.001,0.103205,318.13,0,0,0,0,1
431,0,0.10344,1417.22,0.938135,0,1.25816,1.25816,0.10344,0,0.001,0.103445,318.179,0,0,0,0,1
432,0,0.10368,1416.08,0.936799,0,1.25596,1.25596,0.10368,0,0.001,0.103685,318.228,0,0,0,0,1
433,0,0.10392,1414.97,0.935499,0,1.25374,1.25374,0.10392,0,0.001,0.103925,318.277,0,0,0,0,1
434,0,0.10416,1413.86,0.934199,0,1.25152,1.25152,0.10416,0,0.001,0.104165,318.325,0,0,0,0,1
435,0,0.1044,1412.74,0.932899,0,1.24931,1.24931,0.1044,0,0.001,0.104405,318.374,0,0,0,0,1
436,0,0.10464,1411.63,0.931599,0,1.24709,1.24709,0.10464,0,0.001,0.104645,318.423,0,0,0,0,1
437,0,0.10488,1410.54,0.930326,0,1.24485,1.24485,0.10488,0,0.001,0.104885,318.471,0,0,0,0,1
438,0,0.10512,1409.47,0.929069,0,1.24261,1.24261,0.10512,0,0.001,0.105125,318.52,0,0,0,0,1
439,0,0.10536,1408.39,0.927812,0,1.24037,1.24037,0.10536,0,0.001,0.105365,318.568,0,0,0,0,1
440,0,0.1056,1407.31,0.926554,0,1.23813,1.23813,0.1056,0,0.001,0.105605,318.617,0,0,0,0,1
441,0,0.10584,1406.24,0.9253,0,1.23588,1.23588,0.10584,0,0.001,0.105845,318.665,0,0,0,0,1
