Point ID,alphat,arc_length,epsilon,k,nut,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,T,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
212,0,0.05088,1414.03,0.934443,0,1.17434,1.17434,0.05088,0,0.001,0.0508898,316.076,0,0,0,0,1
213,0,0.05112,1410.37,0.930155,0,1.17716,1.17716,0.05112,0,0.001,0.0511298,316.169,0,0,0,0,1
214,0,0.05136,1406.82,0.926003,0,1.17993,1.17993,0.05136,0,0.001,0.0513697,316.261,0,0,0,0,1
215,0,0.0516,1403.45,0.922088,0,1.18262,1.18262,0.0516,0,0.001,0.0516097,316.353,0,0,0,0,1
216,0,0.05184,1400.08,0.918174,0,1.18531,1.18531,0.05184,0,0.001,0.0518496,316.445,0,0,0,0,1
217,0,0.05208,1396.72,0.91426,0,1.18799,1.18799,0.05208,0,0.001,0.0520896,316.537,0,0,0,0,1
218,0,0.05232,1393.35,0.910345,0,1.19068,1.19068,0.05232,0,0.001,0.0523296,316.629,0,0,0,0,1
219,0,0.05256,1390.19,0.906701,0,1.19327,1.19327,0.05256,0,0.001,0.0525695,316.721,0,0,0,0,1
220,0,0.0528,1387.08,0.903117,0,1.19583,1.19583,0.0528,0,0.001,0.0528095,316.813,0,0,0,0,1
221,0,0.05304,1383.97,0.899534,0,1.19839,1.19839,0.05304,0,0.001,0.0530494,316.905,0,0,0,0,1
222,0,0.05328,1380.87,0.89595,0,1.20095,1.20095,0.05328,0,0.001,0.0532894,316.996,0,0,0,0,1
223,0,0.05352,1377.82,0.892446,0,1.20347,1.20347,0.05352,0,0.001,0.0535293,317.088,0,0,0,0,1
224,0,0.05376,1374.95,0.889154,0,1.20591,1.20591,0.05376,0,0.001,0.0537693,317.179,0,0,0,0,1
225,0,0.054,1372.07,0.885863,0,1.20835,1.20835,0.054,0,0.001,0.0540093,317.27,0,0,0,0,1
226,0,0.05424,1369.19,0.882572,0,1.21078,1.21078,0.05424,0,0.001,0.0542492,317.362,0,0,0,0,1
227,0,0.05448,1366.32,0.87928,0,1.21322,1.21322,0.05448,0,0.001,0.0544892,317.453,0,0,0,0,1
228,0,0.05472,1363.59,0.876176,0,1.21557,1.21557,0.05472,0,0.001,0.0547291,317.544,0,0,0,0,1
229,0,0.05496,1360.93,0.873142,0,1.21788,1.21788,0.05496,0,0.001,0.0549691,317.635,0,0,0,0,1
230,0,0.0552,1358.26,0.870108,0,1.22019,1.22019,0.0552,0,0.001,0.0552091,317.726,0,0,0,0,1
231,0,0.05544,1355.59,0.867075,0,1.2225,1.2225,0.05544,0,0.001,0.055449,317.817,0,0,0,0,1
232,0,0.05568,1352.95,0.864082,0,1.22479,1.22479,0.05568,0,0.001,0.055689,317.908,0,0,0,0,1
233,0,0.05592,1350.47,0.861273,0,1.22697,1.22697,0.05592,0,0.001,0.0559289,317.999,0,0,0,0,1
234,0,0.05616,1347.98,0.858464,0,1.22915,1.22915,0.05616,0,0.001,0.0561689,318.089,0,0,0,0,1
235,0,0.0564,1345.49,0.855656,0,1.23133,1.23133,0.0564,0,0.001,0.0564089,318.18,0,0,0,0,1
236,0,0.05664,1343,0.852847,0,1.23351,1.23351,0.05664,0,0.001,0.0566488,318.271,0,0,0,0,1
237,0,0.05688,1340.62,0.850162,0,1.23561,1.23561,0.05688,0,0.001,0.0568888,318.361,0,0,0,0,1
238,0,0.05712,1338.29,0.847547,0,1.23765,1.23765,0.05712,0,0.001,0.0571288,318.451,0,0,0,0,1
239,0,0.05736,1335.96,0.844933,0,1.2397,1.2397,0.05736,0,0.001,0.0573687,318.542,0,0,0,0,1
240,0,0.0576,1333.63,0.842318,0,1.24174,1.24174,0.0576,0,0.001,0.0576087,318.632,0,0,0,0,1
241,0,0.05784,1331.32,0.839719,0,1.24377,1.24377,0.05784,0,0.001,0.0578486,318.722,0,0,0,0,1
242,0,0.05808,1329.12,0.837269,0,1.24567,1.24567,0.05808,0,0.001,0.0580886,318.812,0,0,0,0,1
243,0,0.05832,1326.93,0.83482,0,1.24757,1.24757,0.05832,0,0.001,0.0583286,318.902,0,0,0,0,1
244,0,0.05856,1324.74,0.83237,0,1.24946,1.24946,0.05856,0,0.001,0.0585685,318.992,0,0,0,0,1
245,0,0.0588,1322.54,0.829921,0,1.25136,1.25136,0.0588,0,0.001,0.0588085,319.082,0,0,0,0,1
246,0,0.05904,1320.41,0.827547,0,1.25317,1.25317,0.05904,0,0.001,0.0590485,319.172,0,0,0,0,1
247,0,0.05928,1318.33,0.825235,0,1.25491,1.25491,0.05928,0,0.001,0.0592884,319.262,0,0,0,0,1
248,0,0.05952,1316.25,0.822924,0,1.25664,1.25664,0.05952,0,0.001,0.0595284,319.351,0,0,0,0,1
249,0,0.05976,1314.17,0.820612,0,1.25838,1.25838,0.05976,0,0.001,0.0597684,319.441,0,0,0,0,1
250,0,0.06,1312.08,0.8183,0,1.26012,1.26012,0.06,0,0.001,0.0600083,319.531,0,0,0,0,1
251,0,0.06024,1310.1,0.816103,0,1.26167,1.26167,0.06024,0,0.001,0.0602483,319.62,0,0,0,0,1
252,0,0.06048,1308.11,0.813905,0,1.26323,1.26323,0.06048,0,0.001,0.0604883,319.709,0,0,0,0,1
253,0,0.06072,1306.12,0.811708,0,1.26479,1.26479,0.06072,0,0.001,0.0607282,319.798,0,0,0,0,1
254,0,0.06096,1304.13,0.80951,0,1.26635,1.26635,0.06096,0,0.001,0.0609682,319.888,0,0,0,0,1
255,0,0.0612,1302.17,0.807355,0,1.26782,1.26782,0.0612,0,0.001,0.0612082,319.977,0,0,0,0,1
256,0,0.06144,1300.25,0.805251,0,1.26918,1.26918,0.06144,0,0.001,0.0614481,320.066,0,0,0,0,1
257,0,0.06168,1298.34,0.803147,0,1.27055,1.27055,0.06168,0,0.001,0.0616881,320.155,0,0,0,0,1
258,0,0.06192,1296.42,0.801043,0,1.27191,1.27191,0.06192,0,0.001,0.0619281,320.244,0,0,0,0,1
259,0,0.06216,1294.51,0.798939,0,1.27327,1.27327,0.06216,0,0.001,0.062168,320.332,0,0,0,0,1
260,0,0.0624,1292.65,0.796906,0,1.27444,1.27444,0.0624,0,0.001,0.062408,320.421,0,0,0,0,1
261,0,0.06264,1290.8,0.794881,0,1.27559,1.27559,0.06264,0,0.001,0.062648,320.51,0,0,0,0,1
262,0,0.06288,1288.95,0.792855,0,1.27674,1.27674,0.06288,0,0.001,0.062888,320.598,0,0,0,0,1
263,0,0.06312,1287.09,0.790829,0,1.27789,1.27789,0.06312,0,0.001,0.0631279,320.687,0,0,0,0,1
264,0,0.06336,1285.26,0.788827,0,1.27896,1.27896,0.06336,0,0.001,0.0633679,320.775,0,0,0,0,1
265,0,0.0636,1283.46,0.786869,0,1.27988,1.27988,0.0636,0,0.001,0.0636079,320.863,0,0,0,0,1
266,0,0.06384,1281.66,0.78491,0,1.28081,1.28081,0.06384,0,0.001,0.0638478,320.951,0,0,0,0,1
267,0,0.06408,1279.87,0.782952,0,1.28173,1.28173,0.06408,0,0.001,0.0640878,321.039,0,0,0,0,1
268,0,0.06432,1278.07,0.780994,0,1.28266,1.28266,0.06432,0,0.001,0.0643278,321.127,0,0,0,0,1
269,0,0.06456,1276.31,0.779085,0,1.28339,1.28339,0.06456,0,0.001,0.0645677,321.215,0,0,0,0,1
270,0,0.0648,1274.56,0.777188,0,1.28408,1.28408,0.0648,0,0.001,0.0648077,321.303,0,0,0,0,1
271,0,0.06504,1272.81,0.775292,0,1.28477,1.28477,0.06504,0,0.001,0.0650477,321.39,0,0,0,0,1
272,0,0.06528,1271.06,0.773395,0,1.28546,1.28546,0.06528,0,0.001,0.0652877,321.478,0,0,0,0,1
273,0,0.06552,1269.32,0.771514,0,1.28608,1.28608,0.06552,0,0.001,0.0655276,321.565,0,0,0,0,1
274,0,0.06576,1267.62,0.769677,0,1.28654,1.28654,0.06576,0,0.001,0.0657676,321.652,0,0,0,0,1
275,0,0.066,1265.91,0.76784,0,1.28699,1.28699,0.066,0,0.001,0.0660076,321.74,0,0,0,0,1
276,0,0.06624,1264.21,0.766003,0,1.28745,1.28745,0.06624,0,0.001,0.0662475,321.827,0,0,0,0,1
277,0,0.06648,1262.5,0.764167,0,1.2879,1.2879,0.06648,0,0.001,0.0664875,321.914,0,0,0,0,1
278,0,0.06672,1260.84,0.762375,0,1.28819,1.28819,0.06672,0,0.001,0.0667275,322.001,0,0,0,0,1
279,0,0.06696,1259.18,0.7606,0,1.28841,1.28841,0.06696,0,0.001,0.0669675,322.087,0,0,0,0,1
280,0,0.0672,1257.53,0.758825,0,1.28864,1.28864,0.0672,0,0.001,0.0672074,322.174,0,0,0,0,1
281,0,0.06744,1255.88,0.75705,0,1.28886,1.28886,0.06744,0,0.001,0.0674474,322.261,0,0,0,0,1
282,0,0.06768,1254.23,0.755287,0,1.28905,1.28905,0.06768,0,0.001,0.0676874,322.347,0,0,0,0,1
283,0,0.06792,1252.64,0.753578,0,1.28906,1.28906,0.06792,0,0.001,0.0679274,322.433,0,0,0,0,1
284,0,0.06816,1251.04,0.751869,0,1.28907,1.28907,0.06816,0,0.001,0.0681673,322.519,0,0,0,0,1
285,0,0.0684,1249.44,0.75016,0,1.28908,1.28908,0.0684,0,0.001,0.0684073,322.606,0,0,0,0,1
286,0,0.06864,1247.84,0.748451,0,1.28909,1.28909,0.06864,0,0.001,0.0686473,322.692,0,0,0,0,1
287,0,0.06888,1246.28,0.746788,0,1.28898,1.28898,0.06888,0,0.001,0.0688873,322.777,0,0,0,0,1
288,0,0.06912,1244.74,0.745151,0,1.28881,1.28881,0.06912,0,0.001,0.0691272,322.863,0,0,0,0,1
289,0,0.06936,1243.2,0.743514,0,1.28863,1.28863,0.06936,0,0.001,0.0693672,322.949,0,0,0,0,1
290,0,0.0696,1241.66,0.741877,0,1.28845,1.28845,0.0696,0,0.001,0.0696072,323.034,0,0,0,0,1
291,0,0.06984,1240.13,0.740247,0,1.28826,1.28826,0.06984,0,0.001,0.0698472,323.12,0,0,0,0,1
292,0,0.07008,1238.66,0.738688,0,1.28792,1.28792,0.07008,0,0.001,0.0700871,323.205,0,0,0,0,1
293,0,0.07032,1237.19,0.737128,0,1.28758,1.28758,0.07032,0,0.001,0.0703271,323.29,0,0,0,0,1
294,0,0.07056,1235.72,0.735569,0,1.28725,1.28725,0.07056,0,0.001,0.0705671,323.375,0,0,0,0,1
295,0,0.0708,1234.25,0.734009,0,1.28691,1.28691,0.0708,0,0.001,0.0708071,323.46,0,0,0,0,1
296,0,0.07104,1232.82,0.732495,0,1.2865,1.2865,0.07104,0,0.001,0.071047,323.545,0,0,0,0,1
297,0,0.07128,1231.42,0.731018,0,1.28603,1.28603,0.07128,0,0.001,0.071287,323.63,0,0,0,0,1
298,0,0.07152,1230.02,0.729541,0,1.28557,1.28557,0.07152,0,0.001,0.071527,323.715,0,0,0,0,1
299,0,0.07176,1228.62,0.728064,0,1.2851,1.2851,0.07176,0,0.001,0.071767,323.799,0,0,0,0,1
300,0,0.072,1227.22,0.726587,0,1.28464,1.28464,0.072,0,0.001,0.0720069,323.884,0,0,0,0,1
301,0,0.07224,1225.9,0.725195,0,1.28407,1.28407,0.07224,0,0.001,0.0722469,323.968,0,0,0,0,1
302,0,0.07248,1224.58,0.723804,0,1.28351,1.28351,0.07248,0,0.001,0.0724869,324.053,0,0,0,0,1
303,0,0.07272,1223.26,0.722412,0,1.28295,1.28295,0.07272,0,0.001,0.0727269,324.137,0,0,0,0,1
304,0,0.07296,1221.93,0.721021,0,1.28239,1.28239,0.07296,0,0.001,0.0729669,324.221,0,0,0,0,1
305,0,0.0732,1220.64,0.719669,0,1.28179,1.28179,0.0732,0,0.001,0.0732068,324.306,0,0,0,0,1
306,0,0.07344,1219.4,0.718364,0,1.28117,1.28117,0.07344,0,0.001,0.0734468,324.39,0,0,0,0,1
307,0,0.07368,1218.15,0.717059,0,1.28054,1.28054,0.07368,0,0.001,0.0736868,324.474,0,0,0,0,1
308,0,0.07392,1216.91,0.715754,0,1.27991,1.27991,0.07392,0,0.001,0.0739268,324.557,0,0,0,0,1
309,0,0.07416,1215.66,0.714449,0,1.27928,1.27928,0.07416,0,0.001,0.0741667,324.641,0,0,0,0,1
310,0,0.0744,1214.49,0.713221,0,1.27862,1.27862,0.0744,0,0.001,0.0744067,324.725,0,0,0,0,1
311,0,0.07464,1213.32,0.712,0,1.27795,1.27795,0.07464,0,0.001,0.0746467,324.809,0,0,0,0,1
312,0,0.07488,1212.15,0.71078,0,1.27728,1.27728,0.07488,0,0.001,0.0748867,324.892,0,0,0,0,1
313,0,0.07512,1210.98,0.709559,0,1.27661,1.27661,0.07512,0,0.001,0.0751267,324.976,0,0,0,0,1
314,0,0.07536,1209.84,0.708368,0,1.27593,1.27593,0.07536,0,0.001,0.0753666,325.059,0,0,0,0,1
315,0,0.0756,1208.75,0.707227,0,1.27524,1.27524,0.0756,0,0.001,0.0756066,325.143,0,0,0,0,1
316,0,0.07584,1207.65,0.706086,0,1.27454,1.27454,0.07584,0,0.001,0.0758466,325.226,0,0,0,0,1
317,0,0.07608,1206.55,0.704946,0,1.27385,1.27385,0.07608,0,0.001,0.0760866,325.309,0,0,0,0,1
318,0,0.07632,1205.46,0.703805,0,1.27316,1.27316,0.07632,0,0.001,0.0763265,325.392,0,0,0,0,1
319,0,0.07656,1204.42,0.702723,0,1.27245,1.27245,0.07656,0,0.001,0.0765665,325.475,0,0,0,0,1
320,0,0.0768,1203.39,0.701655,0,1.27175,1.27175,0.0768,0,0.001,0.0768065,325.558,0,0,0,0,1
321,0,0.07704,1202.36,0.700587,0,1.27105,1.27105,0.07704,0,0.001,0.0770465,325.641,0,0,0,0,1
322,0,0.07728,1201.33,0.699518,0,1.27034,1.27034,0.07728,0,0.001,0.0772865,325.724,0,0,0,0,1
323,0,0.07752,1200.32,0.698467,0,1.26964,1.26964,0.07752,0,0.001,0.0775265,325.806,0,0,0,0,1
324,0,0.07776,1199.35,0.697462,0,1.26893,1.26893,0.07776,0,0.001,0.0777664,325.889,0,0,0,0,1
325,0,0.078,1198.38,0.696457,0,1.26822,1.26822,0.078,0,0.001,0.0780064,325.971,0,0,0,0,1
326,0,0.07824,1197.41,0.695452,0,1.26751,1.26751,0.07824,0,0.001,0.0782464,326.054,0,0,0,0,1
327,0,0.07848,1196.44,0.694447,0,1.2668,1.2668,0.07848,0,0.001,0.0784864,326.136,0,0,0,0,1
328,0,0.07872,1195.5,0.69348,0,1.26608,1.26608,0.07872,0,0.001,0.0787263,326.218,0,0,0,0,1
329,0,0.07896,1194.58,0.692527,0,1.26537,1.26537,0.07896,0,0.001,0.0789663,326.3,0,0,0,0,1
330,0,0.0792,1193.66,0.691574,0,1.26465,1.26465,0.0792,0,0.001,0.0792063,326.382,0,0,0,0,1
331,0,0.07944,1192.74,0.690621,0,1.26393,1.26393,0.07944,0,0.001,0.0794463,326.464,0,0,0,0,1
332,0,0.07968,1191.82,0.689676,0,1.26321,1.26321,0.07968,0,0.001,0.0796863,326.546,0,0,0,0,1
333,0,0.07992,1190.93,0.688764,0,1.26248,1.26248,0.07992,0,0.001,0.0799263,326.627,0,0,0,0,1
334,0,0.08016,1190.05,0.687852,0,1.26175,1.26175,0.08016,0,0.001,0.0801662,326.709,0,0,0,0,1
335,0,0.0804,1189.16,0.68694,0,1.26102,1.26102,0.0804,0,0.001,0.0804062,326.79,0,0,0,0,1
336,0,0.08064,1188.28,0.686028,0,1.26029,1.26029,0.08064,0,0.001,0.0806462,326.871,0,0,0,0,1
337,0,0.08088,1187.41,0.685135,0,1.25955,1.25955,0.08088,0,0.001,0.0808862,326.952,0,0,0,0,1
338,0,0.08112,1186.55,0.684253,0,1.25879,1.25879,0.08112,0,0.001,0.0811262,327.033,0,0,0,0,1
339,0,0.08136,1185.69,0.683371,0,1.25804,1.25804,0.08136,0,0.001,0.0813661,327.113,0,0,0,0,1
340,0,0.0816,1184.83,0.682489,0,1.25728,1.25728,0.0816,0,0.001,0.0816061,327.194,0,0,0,0,1
341,0,0.08184,1183.97,0.681608,0,1.25653,1.25653,0.08184,0,0.001,0.0818461,327.274,0,0,0,0,1
342,0,0.08208,1183.13,0.680745,0,1.25574,1.25574,0.08208,0,0.001,0.0820861,327.354,0,0,0,0,1
343,0,0.08232,1182.29,0.679882,0,1.25496,1.25496,0.08232,0,0.001,0.0823261,327.434,0,0,0,0,1
344,0,0.08256,1181.45,0.67902,0,1.25417,1.25417,0.08256,0,0.001,0.0825661,327.514,0,0,0,0,1
345,0,0.0828,1180.61,0.678157,0,1.25339,1.25339,0.0828,0,0.001,0.082806,327.593,0,0,0,0,1
346,0,0.08304,1179.77,0.6773,0,1.25258,1.25258,0.08304,0,0.001,0.083046,327.672,0,0,0,0,1
347,0,0.08328,1178.94,0.676448,0,1.25175,1.25175,0.08328,0,0.001,0.083286,327.751,0,0,0,0,1
348,0,0.08352,1178.11,0.675595,0,1.25092,1.25092,0.08352,0,0.001,0.083526,327.83,0,0,0,0,1
349,0,0.08376,1177.27,0.674743,0,1.25009,1.25009,0.08376,0,0.001,0.083766,327.909,0,0,0,0,1
350,0,0.084,1176.44,0.673891,0,1.24926,1.24926,0.084,0,0.001,0.084006,327.987,0,0,0,0,1
351,0,0.08424,1175.61,0.673042,0,1.24838,1.24838,0.08424,0,0.001,0.0842459,328.065,0,0,0,0,1
352,0,0.08448,1174.77,0.672194,0,1.2475,1.2475,0.08448,0,0.001,0.0844859,328.143,0,0,0,0,1
353,0,0.08472,1173.94,0.671345,0,1.24662,1.24662,0.08472,0,0.001,0.0847259,328.22,0,0,0,0,1
354,0,0.08496,1173.11,0.670497,0,1.24574,1.24574,0.08496,0,0.001,0.0849659,328.298,0,0,0,0,1
355,0,0.0852,1172.28,0.669648,0,1.24484,1.24484,0.0852,0,0.001,0.0852059,328.375,0,0,0,0,1
356,0,0.08544,1171.44,0.668797,0,1.2439,1.2439,0.08544,0,0.001,0.0854458,328.451,0,0,0,0,1
357,0,0.08568,1170.6,0.667947,0,1.24296,1.24296,0.08568,0,0.001,0.0856858,328.528,0,0,0,0,1
358,0,0.08592,1169.77,0.667097,0,1.24203,1.24203,0.08592,0,0.001,0.0859258,328.604,0,0,0,0,1
359,0,0.08616,1168.93,0.666246,0,1.24109,1.24109,0.08616,0,0.001,0.0861658,328.681,0,0,0,0,1
360,0,0.0864,1168.09,0.665391,0,1.2401,1.2401,0.0864,0,0.001,0.0864058,328.756,0,0,0,0,1
361,0,0.08664,1167.25,0.664536,0,1.2391,1.2391,0.08664,0,0.001,0.0866458,328.831,0,0,0,0,1
362,0,0.08688,1166.4,0.66368,0,1.2381,1.2381,0.08688,0,0.001,0.0868858,328.906,0,0,0,0,1
363,0,0.08712,1165.56,0.662825,0,1.2371,1.2371,0.08712,0,0.001,0.0871257,328.981,0,0,0,0,1
364,0,0.08736,1164.72,0.661967,0,1.23607,1.23607,0.08736,0,0.001,0.0873657,329.056,0,0,0,0,1
365,0,0.0876,1163.86,0.661104,0,1.23501,1.23501,0.0876,0,0.001,0.0876057,329.129,0,0,0,0,1
366,0,0.08784,1163.01,0.660242,0,1.23395,1.23395,0.08784,0,0.001,0.0878457,329.203,0,0,0,0,1
367,0,0.08808,1162.16,0.659379,0,1.23288,1.23288,0.08808,0,0.001,0.0880857,329.277,0,0,0,0,1
368,0,0.08832,1161.31,0.658517,0,1.23182,1.23182,0.08832,0,0.001,0.0883257,329.351,0,0,0,0,1
369,0,0.08856,1160.45,0.657648,0,1.2307,1.2307,0.08856,0,0.001,0.0885656,329.423,0,0,0,0,1
370,0,0.0888,1159.59,0.656778,0,1.22958,1.22958,0.0888,0,0.001,0.0888056,329.495,0,0,0,0,1
371,0,0.08904,1158.73,0.655908,0,1.22845,1.22845,0.08904,0,0.001,0.0890456,329.567,0,0,0,0,1
372,0,0.08928,1157.87,0.655038,0,1.22732,1.22732,0.08928,0,0.001,0.0892856,329.64,0,0,0,0,1
373,0,0.08952,1157,0.654166,0,1.22618,1.22618,0.08952,0,0.001,0.0895256,329.711,0,0,0,0,1
374,0,0.08976,1156.13,0.653288,0,1.225,1.225,0.08976,0,0.001,0.0897656,329.782,0,0,0,0,1
375,0,0.09,1155.26,0.652411,0,1.22381,1.22381,0.09,0,0.001,0.0900056,329.853,0,0,0,0,1
376,0,0.09024,1154.39,0.651534,0,1.22263,1.22263,0.09024,0,0.001,0.0902455,329.923,0,0,0,0,1
377,0,0.09048,1153.52,0.650656,0,1.22144,1.22144,0.09048,0,0.001,0.0904855,329.994,0,0,0,0,1
378,0,0.09072,1152.64,0.649774,0,1.22022,1.22022,0.09072,0,0.001,0.0907255,330.063,0,0,0,0,1
379,0,0.09096,1151.76,0.648891,0,1.21898,1.21898,0.09096,0,0.001,0.0909655,330.133,0,0,0,0,1
380,0,0.0912,1150.88,0.648007,0,1.21774,1.21774,0.0912,0,0.001,0.0912055,330.202,0,0,0,0,1
381,0,0.09144,1150,0.647124,0,1.2165,1.2165,0.09144,0,0.001,0.0914455,330.271,0,0,0,0,1
382,0,0.09168,1149.12,0.64624,0,1.21525,1.21525,0.09168,0,0.001,0.0916855,330.34,0,0,0,0,1
383,0,0.09192,1148.23,0.645352,0,1.21396,1.21396,0.09192,0,0.001,0.0919254,330.408,0,0,0,0,1
384,0,0.09216,1147.35,0.644464,0,1.21267,1.21267,0.09216,0,0.001,0.0921654,330.475,0,0,0,0,1
385,0,0.0924,1146.46,0.643576,0,1.21138,1.21138,0.0924,0,0.001,0.0924054,330.543,0,0,0,0,1
386,0,0.09264,1145.57,0.642688,0,1.21009,1.21009,0.09264,0,0.001,0.0926454,330.611,0,0,0,0,1
387,0,0.09288,1144.68,0.641798,0,1.20877,1.20877,0.09288,0,0.001,0.0928854,330.678,0,0,0,0,1
388,0,0.09312,1143.79,0.640908,0,1.20743,1.20743,0.09312,0,0.001,0.0931254,330.744,0,0,0,0,1
389,0,0.09336,1142.9,0.640017,0,1.2061,1.2061,0.09336,0,0.001,0.0933654,330.81,0,0,0,0,1
390,0,0.0936,1142.01,0.639127,0,1.20476,1.20476,0.0936,0,0.001,0.0936053,330.877,0,0,0,0,1
391,0,0.09384,1141.12,0.638237,0,1.20342,1.20342,0.09384,0,0.001,0.0938453,330.943,0,0,0,0,1
392,0,0.09408,1140.23,0.637346,0,1.20205,1.20205,0.09408,0,0.001,0.0940853,331.008,0,0,0,0,1
393,0,0.09432,1139.34,0.636455,0,1.20067,1.20067,0.09432,0,0.001,0.0943253,331.072,0,0,0,0,1
394,0,0.09456,1138.44,0.635565,0,1.1993,1.1993,0.09456,0,0.001,0.0945653,331.137,0,0,0,0,1
395,0,0.0948,1137.55,0.634674,0,1.19792,1.19792,0.0948,0,0.001,0.0948053,331.202,0,0,0,0,1
396,0,0.09504,1136.66,0.633784,0,1.19652,1.19652,0.09504,0,0.001,0.0950453,331.266,0,0,0,0,1
397,0,0.09528,1135.76,0.632896,0,1.19511,1.19511,0.09528,0,0.001,0.0952852,331.33,0,0,0,0,1
398,0,0.09552,1134.87,0.632007,0,1.1937,1.1937,0.09552,0,0.001,0.0955252,331.393,0,0,0,0,1
399,0,0.09576,1133.97,0.631119,0,1.19229,1.19229,0.09576,0,0.001,0.0957652,331.457,0,0,0,0,1
400,0,0.096,1133.08,0.630231,0,1.19088,1.19088,0.096,0,0.001,0.0960052,331.521,0,0,0,0,1
401,0,0.09624,1132.19,0.629347,0,1.18943,1.18943,0.09624,0,0.001,0.0962452,331.583,0,0,0,0,1
402,0,0.09648,1131.3,0.628463,0,1.18798,1.18798,0.09648,0,0.001,0.0964852,331.645,0,0,0,0,1
403,0,0.09672,1130.41,0.627579,0,1.18654,1.18654,0.09672,0,0.001,0.0967252,331.708,0,0,0,0,1
404,0,0.09696,1129.52,0.626695,0,1.18509,1.18509,0.09696,0,0.001,0.0969652,331.77,0,0,0,0,1
405,0,0.0972,1128.63,0.625814,0,1.18363,1.18363,0.0972,0,0.001,0.0972051,331.832,0,0,0,0,1
406,0,0.09744,1127.74,0.624937,0,1.18216,1.18216,0.09744,0,0.001,0.0974451,331.894,0,0,0,0,1
407,0,0.09768,1126.85,0.62406,0,1.18068,1.18068,0.09768,0,0.001,0.0976851,331.955,0,0,0,0,1
408,0,0.09792,1125.97,0.623182,0,1.1792,1.1792,0.09792,0,0.001,0.0979251,332.016,0,0,0,0,1
409,0,0.09816,1125.08,0.622305,0,1.17772,1.17772,0.09816,0,0.001,0.0981651,332.077,0,0,0,0,1
410,0,0.0984,1124.2,0.621436,0,1.17622,1.17622,0.0984,0,0.001,0.0984051,332.138,0,0,0,0,1
411,0,0.09864,1123.32,0.620568,0,1.17471,1.17471,0.09864,0,0.001,0.0986451,332.198,0,0,0,0,1
412,0,0.09888,1122.44,0.6197,0,1.17321,1.17321,0.09888,0,0.001,0.0988851,332.258,0,0,0,0,1
413,0,0.09912,1121.56,0.618832,0,1.1717,1.1717,0.09912,0,0.001,0.099125,332.318,0,0,0,0,1
414,0,0.09936,1120.68,0.617968,0,1.17018,1.17018,0.09936,0,0.001,0.099365,332.378,0,0,0,0,1
415,0,0.0996,1119.81,0.617112,0,1.16865,1.16865,0.0996,0,0.001,0.099605,332.437,0,0,0,0,1
416,0,0.09984,1118.94,0.616255,0,1.16711,1.16711,0.09984,0,0.001,0.099845,332.497,0,0,0,0,1
417,0,0.10008,1118.07,0.615398,0,1.16558,1.16558,0.10008,0,0.001,0.100085,332.556,0,0,0,0,1
418,0,0.10032,1117.2,0.614542,0,1.16404,1.16404,0.10032,0,0.001,0.100325,332.615,0,0,0,0,1
419,0,0.10056,1116.34,0.613696,0,1.16249,1.16249,0.10056,0,0.001,0.100565,332.674,0,0,0,0,1
420,0,0.1008,1115.48,0.612853,0,1.16093,1.16093,0.1008,0,0.001,0.100805,332.733,0,0,0,0,1
421,0,0.10104,1114.62,0.61201,0,1.15937,1.15937,0.10104,0,0.001,0.101045,332.791,0,0,0,0,1
422,0,0.10128,1113.76,0.611166,0,1.15781,1.15781,0.10128,0,0.001,0.101285,332.85,0,0,0,0,1
423,0,0.10152,1112.9,0.610327,0,1.15624,1.15624,0.10152,0,0.001,0.101525,332.908,0,0,0,0,1
424,0,0.10176,1112.05,0.609499,0,1.15465,1.15465,0.10176,0,0.001,0.101765,332.966,0,0,0,0,1
425,0,0.102,1111.21,0.608671,0,1.15307,1.15307,0.102,0,0.001,0.102005,333.024,0,0,0,0,1
426,0,0.10224,1110.36,0.607843,0,1.15148,1.15148,0.10224,0,0.001,0.102245,333.082,0,0,0,0,1
427,0,0.10248,1109.52,0.607015,0,1.14989,1.14989,0.10248,0,0.001,0.102485,333.14,0,0,0,0,1
428,0,0.10272,1108.68,0.606199,0,1.14829,1.14829,0.10272,0,0.001,0.102725,333.198,0,0,0,0,1
429,0,0.10296,1107.85,0.605388,0,1.14668,1.14668,0.10296,0,0.001,0.102965,333.255,0,0,0,0,1
430,0,0.1032,1107.02,0.604577,0,1.14507,1.14507,0.1032,0,0.001,0.103205,333.312,0,0,0,0,1
431,0,0.10344,1106.19,0.603765,0,1.14345,1.14345,0.10344,0,0.001,0.103445,333.37,0,0,0,0,1
432,0,0.10368,1105.36,0.602957,0,1.14184,1.14184,0.10368,0,0.001,0.103685,333.427,0,0,0,0,1
433,0,0.10392,1104.55,0.602164,0,1.1402,1.1402,0.10392,0,0.001,0.103925,333.484,0,0,0,0,1
434,0,0.10416,1103.73,0.601371,0,1.13857,1.13857,0.10416,0,0.001,0.104165,333.54,0,0,0,0,1
435,0,0.1044,1102.92,0.600578,0,1.13694,1.13694,0.1044,0,0.001,0.104405,333.597,0,0,0,0,1
436,0,0.10464,1102.1,0.599785,0,1.1353,1.1353,0.10464,0,0.001,0.104645,333.654,0,0,0,0,1
